PROVPLATS_ID,NAMN_PROVPLATS,PROV_KOD_ORIGINAL,PROVTAG_SYFTE,PROVPLATS_MILJO,PROVPLATS_TYP,PROVTAG_DAT,PROVTAG_ORG,ACKR_PROV,PLATTFORM,PROVTAG_MET,DIREKT_BEHA
00105985,Storvindeln,C1973/08070,NMO,SJO-SOTV-RINN,Bakgrund,1973-08-10,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1973/08071,NMO,SJO-SOTV-RINN,Bakgrund,1973-08-10,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1973/08072,NMO,SJO-SOTV-RINN,Bakgrund,1973-08-03,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1973/08073,NMO,SJO-SOTV-RINN,Bakgrund,1973-08-29,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1973/08074,NMO,SJO-SOTV-RINN,Bakgrund,1973-08-03,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1973/08075,NMO,SJO-SOTV-RINN,Bakgrund,1973-08-03,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1973/08076,NMO,SJO-SOTV-RINN,Bakgrund,1973-09-10,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1973/08077,NMO,SJO-SOTV-RINN,Bakgrund,1973-09-19,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1973/08078,NMO,SJO-SOTV-RINN,Bakgrund,1973-08-10,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1973/08079,NMO,SJO-SOTV-RINN,Bakgrund,1973-08-15,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1973/08080,NMO,SJO-SOTV-RINN,Bakgrund,1973-09-20,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1973/08086,NMO,SJO-SOTV-RINN,Bakgrund,1973-04,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1973/08087,NMO,SJO-SOTV-RINN,Bakgrund,1973-04,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1973/08088,NMO,SJO-SOTV-RINN,Bakgrund,1973-04,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1973/08089,NMO,SJO-SOTV-RINN,Bakgrund,1973-04,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1973/08090,NMO,SJO-SOTV-RINN,Bakgrund,1973-04,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1973/08081,NMO,SJO-SOTV-RINN,Bakgrund,1973-04,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1973/08082,NMO,SJO-SOTV-RINN,Bakgrund,1973-04,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1973/08091-08105,NMO,SJO-SOTV-RINN,Bakgrund,1973-05-28,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1973/08083,NMO,SJO-SOTV-RINN,Bakgrund,1973-04,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1973/08084,NMO,SJO-SOTV-RINN,Bakgrund,1973-04,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1974/08067,NMO,SJO-SOTV-RINN,Bakgrund,1974,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1974/08051,NMO,SJO-SOTV-RINN,Bakgrund,1974-06-03,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1974/08052,NMO,SJO-SOTV-RINN,Bakgrund,1974-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1974/08053,NMO,SJO-SOTV-RINN,Bakgrund,1974-06-03,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1974/08054,NMO,SJO-SOTV-RINN,Bakgrund,1974-07-08,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1974/08055,NMO,SJO-SOTV-RINN,Bakgrund,1974-07-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1974/08056,NMO,SJO-SOTV-RINN,Bakgrund,1974-06-03,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1974/08057,NMO,SJO-SOTV-RINN,Bakgrund,1974-06-20,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1974/08058,NMO,SJO-SOTV-RINN,Bakgrund,1974-06-04,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1974/08059,NMO,SJO-SOTV-RINN,Bakgrund,1974-06-04,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1974/08060,NMO,SJO-SOTV-RINN,Bakgrund,1974-07-29,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1974/08068,NMO,SJO-SOTV-RINN,Bakgrund,1974,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1974/08069,NMO,SJO-SOTV-RINN,Bakgrund,1974,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1974/08070,NMO,SJO-SOTV-RINN,Bakgrund,1974,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1974/08071,NMO,SJO-SOTV-RINN,Bakgrund,1974,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1974/08061,NMO,SJO-SOTV-RINN,Bakgrund,1974,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1974/08062,NMO,SJO-SOTV-RINN,Bakgrund,1974,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1974/08063,NMO,SJO-SOTV-RINN,Bakgrund,1974,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1974/08064,NMO,SJO-SOTV-RINN,Bakgrund,1974,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1974/08072-08081,NMO,SJO-SOTV-RINN,Bakgrund,1974-09-26,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1974/08065,NMO,SJO-SOTV-RINN,Bakgrund,1974,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1974/08066,NMO,SJO-SOTV-RINN,Bakgrund,1974,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1975/08051,NMO,SJO-SOTV-RINN,Bakgrund,1975-06-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1975/08052,NMO,SJO-SOTV-RINN,Bakgrund,1975-05-27,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1975/08053,NMO,SJO-SOTV-RINN,Bakgrund,1975-06-02,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1975/08054,NMO,SJO-SOTV-RINN,Bakgrund,1975-05-28,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1975/08055,NMO,SJO-SOTV-RINN,Bakgrund,1975-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1975/08056,NMO,SJO-SOTV-RINN,Bakgrund,1975-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1975/08057,NMO,SJO-SOTV-RINN,Bakgrund,1975-05-27,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1975/08058,NMO,SJO-SOTV-RINN,Bakgrund,1975-06-02,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1975/08059,NMO,SJO-SOTV-RINN,Bakgrund,1975-05-27,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1975/08065,NMO,SJO-SOTV-RINN,Bakgrund,1975-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1975/08066,NMO,SJO-SOTV-RINN,Bakgrund,1975-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1975/08067,NMO,SJO-SOTV-RINN,Bakgrund,1975-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1975/08068,NMO,SJO-SOTV-RINN,Bakgrund,1975-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1975/08069,NMO,SJO-SOTV-RINN,Bakgrund,1975-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C75/,NMO,SJO-SOTV-RINN,Bakgrund,1975-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1975/08060,NMO,SJO-SOTV-RINN,Bakgrund,1975-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1975/08061,NMO,SJO-SOTV-RINN,Bakgrund,1975-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1975/08062,NMO,SJO-SOTV-RINN,Bakgrund,1975-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1975/08063,NMO,SJO-SOTV-RINN,Bakgrund,1975-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1975/08064,NMO,SJO-SOTV-RINN,Bakgrund,1975-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1976/08051,NMO,SJO-SOTV-RINN,Bakgrund,1976-06-01,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1976/08052,NMO,SJO-SOTV-RINN,Bakgrund,1976-06-11,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1976/08053,NMO,SJO-SOTV-RINN,Bakgrund,1976-06-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1976/08054,NMO,SJO-SOTV-RINN,Bakgrund,1976-06-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1976/08055,NMO,SJO-SOTV-RINN,Bakgrund,1976-06-07,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1976/08056,NMO,SJO-SOTV-RINN,Bakgrund,1976-06-01,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1976/08057,NMO,SJO-SOTV-RINN,Bakgrund,1976-06-01,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1976/08058,NMO,SJO-SOTV-RINN,Bakgrund,1976-06-11,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1976/08059,NMO,SJO-SOTV-RINN,Bakgrund,1976-06-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1976/08063,NMO,SJO-SOTV-RINN,Bakgrund,1976-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1976/08064,NMO,SJO-SOTV-RINN,Bakgrund,1976-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1976/08065,NMO,SJO-SOTV-RINN,Bakgrund,1976-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1976/08066,NMO,SJO-SOTV-RINN,Bakgrund,1976-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1976/08067,NMO,SJO-SOTV-RINN,Bakgrund,1976-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1976/08068,NMO,SJO-SOTV-RINN,Bakgrund,1976-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1976/08069,NMO,SJO-SOTV-RINN,Bakgrund,1976-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C76/,NMO,SJO-SOTV-RINN,Bakgrund,1976-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1976/08060,NMO,SJO-SOTV-RINN,Bakgrund,1976-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1976/08061,NMO,SJO-SOTV-RINN,Bakgrund,1976-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1976/08062,NMO,SJO-SOTV-RINN,Bakgrund,1976-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1977/08048,NMO,SJO-SOTV-RINN,Bakgrund,1977-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1977/08049,NMO,SJO-SOTV-RINN,Bakgrund,1977-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1977/08050,NMO,SJO-SOTV-RINN,Bakgrund,1977-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1977/08051,NMO,SJO-SOTV-RINN,Bakgrund,1977-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1977/08052,NMO,SJO-SOTV-RINN,Bakgrund,1977-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1977/08026,NMO,SJO-SOTV-RINN,Bakgrund,1977-06-08,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1977/08027,NMO,SJO-SOTV-RINN,Bakgrund,1977-06-04,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1977/08028,NMO,SJO-SOTV-RINN,Bakgrund,1977-06-08,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1977/08029,NMO,SJO-SOTV-RINN,Bakgrund,1977-06-08,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1977/08030,NMO,SJO-SOTV-RINN,Bakgrund,1977-06-08,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1977/08031,NMO,SJO-SOTV-RINN,Bakgrund,1977-06-09,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1977/08032,NMO,SJO-SOTV-RINN,Bakgrund,1977-05-22,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1977/08033,NMO,SJO-SOTV-RINN,Bakgrund,1977-06-07,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1977/08034,NMO,SJO-SOTV-RINN,Bakgrund,1977-06-07,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1977/08035,NMO,SJO-SOTV-RINN,Bakgrund,1977-06-08,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1977/08036,NMO,SJO-SOTV-RINN,Bakgrund,1977-05-29,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1977/08037,NMO,SJO-SOTV-RINN,Bakgrund,1977-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1977/08038,NMO,SJO-SOTV-RINN,Bakgrund,1977-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1977/08039,NMO,SJO-SOTV-RINN,Bakgrund,1977-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1977/08040,NMO,SJO-SOTV-RINN,Bakgrund,1977-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1977/08041,NMO,SJO-SOTV-RINN,Bakgrund,1977-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1977/08042,NMO,SJO-SOTV-RINN,Bakgrund,1977-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1977/08043,NMO,SJO-SOTV-RINN,Bakgrund,1977-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1977/08044,NMO,SJO-SOTV-RINN,Bakgrund,1977-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1977/08053,NMO,SJO-SOTV-RINN,Bakgrund,1977-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1977/08054,NMO,SJO-SOTV-RINN,Bakgrund,1977-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1977/08055,NMO,SJO-SOTV-RINN,Bakgrund,1977-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1977/08056,NMO,SJO-SOTV-RINN,Bakgrund,1977-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1977/08057,NMO,SJO-SOTV-RINN,Bakgrund,1977-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1977/08058,NMO,SJO-SOTV-RINN,Bakgrund,1977-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1977/08059,NMO,SJO-SOTV-RINN,Bakgrund,1977-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C77/,NMO,SJO-SOTV-RINN,Bakgrund,1977-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1977/08045,NMO,SJO-SOTV-RINN,Bakgrund,1977-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1977/08046,NMO,SJO-SOTV-RINN,Bakgrund,1977-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1977/08047,NMO,SJO-SOTV-RINN,Bakgrund,1977-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1978/08121,NMO,SJO-SOTV-RINN,Bakgrund,1978-06-01,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1978/08122,NMO,SJO-SOTV-RINN,Bakgrund,1978-06-01,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1978/08123,NMO,SJO-SOTV-RINN,Bakgrund,1978-05-29,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1978/08124,NMO,SJO-SOTV-RINN,Bakgrund,1978-06-01,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1978/08125,NMO,SJO-SOTV-RINN,Bakgrund,1978-05-29,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1978/08126,NMO,SJO-SOTV-RINN,Bakgrund,1978-05-21,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1978/08127,NMO,SJO-SOTV-RINN,Bakgrund,1978-05-31,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1978/08128,NMO,SJO-SOTV-RINN,Bakgrund,1978-05-29,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1978/08129,NMO,SJO-SOTV-RINN,Bakgrund,1978-05-29,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1978/08130,NMO,SJO-SOTV-RINN,Bakgrund,1978-06-01,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1978/08131,NMO,SJO-SOTV-RINN,Bakgrund,1978-05-30,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1978/08132,NMO,SJO-SOTV-RINN,Bakgrund,1978-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1978/08133,NMO,SJO-SOTV-RINN,Bakgrund,1978-06-07,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1978/08143,NMO,SJO-SOTV-RINN,Bakgrund,1978-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C78/,NMO,SJO-SOTV-RINN,Bakgrund,1978-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1978/08134,NMO,SJO-SOTV-RINN,Bakgrund,1978-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1978/08135,NMO,SJO-SOTV-RINN,Bakgrund,1978-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1978/08136,NMO,SJO-SOTV-RINN,Bakgrund,1978-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1978/08137,NMO,SJO-SOTV-RINN,Bakgrund,1978-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1978/08138,NMO,SJO-SOTV-RINN,Bakgrund,1978-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1978/08139,NMO,SJO-SOTV-RINN,Bakgrund,1978-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1978/08140,NMO,SJO-SOTV-RINN,Bakgrund,1978-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1978/08122-08133,NMO,SJO-SOTV-RINN,Bakgrund,1978-06-07,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1978/08134-08143,NMO,SJO-SOTV-RINN,Bakgrund,1978-04-23,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1978/08141,NMO,SJO-SOTV-RINN,Bakgrund,1978-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1978/08142,NMO,SJO-SOTV-RINN,Bakgrund,1978-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1979/08482,NMO,SJO-SOTV-RINN,Bakgrund,1979-05-30,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1979/08483,NMO,SJO-SOTV-RINN,Bakgrund,1979-05-25,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1979/08484,NMO,SJO-SOTV-RINN,Bakgrund,1979-05-24,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1979/08485,NMO,SJO-SOTV-RINN,Bakgrund,1979-05-24,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1979/08486,NMO,SJO-SOTV-RINN,Bakgrund,1979-05-25,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1979/08487,NMO,SJO-SOTV-RINN,Bakgrund,1979-05-26,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1979/08488,NMO,SJO-SOTV-RINN,Bakgrund,1979-05-24,NRM,Nej,SMABAT,Natfiske,FRYST
